10,10,10,10,10,10,10,20,30,40,
10,10,10,10,10,10,16,20,30,40,
10,10,10,10,10,10,11,20,30,40,
10,10,10,10,10,10,10,20,30,40,
10,10,10,10,10,10,10,20,30,40,
0,1,1,2,2,2,2,3,4,4,
0,1,1,2,2,2,2,3,4,4,
0,1,1,2,2,2,4,4,7,25,
0,1,1,2,2,2,3,4,4,25,
0,1,1,2,2,2,3,4,4,25,
0,1,1,2,2,2,3,4,4,25,
0,1,1,2,2,2,3,4,4,25,
0,1,1,2,2,2,3,4,4,25,
0,1,1,2,2,2,3,4,4,25,
